Date,Time,Low Range (μS/cm) c:1 3,High Range (μS/cm) c:1 3
08/09/21,12:45:00,33296.1,32778.0
08/09/21,13:00:00,33296.1,32834.9
08/09/21,13:15:00,33296.1,32914.9
08/09/21,13:30:00,33296.1,33064.5
08/09/21,13:45:00,33296.1,33184.4
08/09/21,14:00:00,33296.1,33184.4
08/09/21,14:15:00,33296.1,32987.6
08/09/21,14:30:00,33296.1,32411.3
08/09/21,14:45:00,33296.1,32485.4
08/09/21,15:00:00,33296.1,32392.8
08/09/21,15:15:00,33296.1,31433.2
08/09/21,15:30:00,33296.1,31154.8
08/09/21,15:45:00,33296.1,31036.1
08/09/21,16:00:00,33296.1,30965.3
08/09/21,16:15:00,33296.1,30665.9
08/09/21,16:30:00,33296.1,30405.0
08/09/21,16:45:00,33296.1,30247.5
08/09/21,17:00:00,33296.1,30196.4
08/09/21,17:15:00,33296.1,30085.4
08/09/21,17:30:00,33296.1,30053.8
08/09/21,17:45:00,33296.1,30053.8
08/09/21,18:00:00,33296.1,30069.6
08/09/21,18:15:00,33296.1,30016.1
08/09/21,18:30:00,33296.1,30113.9
08/09/21,18:45:00,33296.1,29981.5
08/09/21,19:00:00,33296.1,30075.9
08/09/21,19:15:00,33296.1,30129.7
08/09/21,19:30:00,33296.1,30053.8
08/09/21,19:45:00,33296.1,30003.5
08/09/21,20:00:00,33296.1,30009.8
08/09/21,20:15:00,33296.1,29981.5
08/09/21,20:30:00,33296.1,29965.9
08/09/21,20:45:00,33296.1,30019.2
08/09/21,21:00:00,33296.1,29959.6
08/09/21,21:15:00,33296.1,29981.5
08/09/21,21:30:00,33296.1,29953.3
08/09/21,21:45:00,33296.1,29937.7
08/09/21,22:00:00,33296.1,29975.3
08/09/21,22:15:00,33296.1,29959.6
08/09/21,22:30:00,33296.1,29981.5
08/09/21,22:45:00,33296.1,29975.3
08/09/21,23:00:00,33296.1,29981.5
08/09/21,23:15:00,33296.1,29987.8
08/09/21,23:30:00,33296.1,30041.2
08/09/21,23:45:00,33296.1,30031.8
08/10/21,00:00:00,33296.1,30041.2
08/10/21,00:15:00,33296.1,30041.2
08/10/21,00:30:00,33296.1,30025.5
08/10/21,00:45:00,33296.1,30041.2
08/10/21,01:00:00,33296.1,30041.2
08/10/21,01:15:00,33296.1,30025.5
08/10/21,01:30:00,33296.1,30019.2
08/10/21,01:45:00,33296.1,30034.9
08/10/21,02:00:00,33296.1,30057.0
08/10/21,02:15:00,33296.1,30025.5
08/10/21,02:30:00,33296.1,30025.5
08/10/21,02:45:00,33296.1,30025.5
08/10/21,03:00:00,33296.1,30009.8
08/10/21,03:15:00,33296.1,30047.5
08/10/21,03:30:00,33296.1,30069.6
08/10/21,03:45:00,33296.1,30069.6
08/10/21,04:00:00,33296.1,30075.9
08/10/21,04:15:00,33296.1,30053.8
08/10/21,04:30:00,33296.1,30075.9
08/10/21,04:45:00,33296.1,30098.0
08/10/21,05:00:00,33296.1,30091.7
08/10/21,05:15:00,33296.1,30129.7
08/10/21,05:30:00,33296.1,30041.2
08/10/21,05:45:00,33296.1,30136.0
08/10/21,06:00:00,33296.1,30145.6
08/10/21,06:15:00,33296.1,30113.9
08/10/21,06:30:00,33296.1,30136.0
08/10/21,06:45:00,33296.1,30190.1
08/10/21,07:00:00,33296.1,30196.4
08/10/21,07:15:00,33296.1,30241.1
08/10/21,07:30:00,33296.1,30292.3
08/10/21,07:45:00,33296.1,30346.9
08/10/21,08:00:00,33296.1,30392.1
08/10/21,08:15:00,33296.1,30489.3
08/10/21,08:30:00,33296.1,30567.5
08/10/21,08:45:00,33296.1,30603.5
08/10/21,09:00:00,33296.1,30689.0
08/10/21,09:15:00,33296.1,30854.8
08/10/21,09:30:00,33296.1,30941.8
08/10/21,09:45:00,33296.1,30972.1
08/10/21,10:00:00,33296.1,31019.2
08/10/21,10:15:00,33296.1,31076.7
08/10/21,10:30:00,33296.1,31124.2
08/10/21,10:45:00,33296.1,31212.8
08/10/21,11:00:00,33296.1,31253.8
08/10/21,11:15:00,33296.1,31350.1
08/10/21,11:30:00,33296.1,31440.1
08/10/21,11:45:00,33296.1,31614.7
08/10/21,12:00:00,33296.1,31738.1
08/10/21,12:15:00,33296.1,31984.4
08/10/21,12:30:00,33296.1,32209.1
08/10/21,12:45:00,33296.1,32463.1
08/10/21,13:00:00,33296.1,32634.8
08/10/21,13:15:00,33296.1,32796.9
08/10/21,13:30:00,33296.1,33014.4
08/10/21,13:45:00,33296.1,33087.6
08/10/21,14:00:00,33296.1,33219.3
08/10/21,14:15:00,33296.1,33285.6
08/10/21,14:30:00,33296.1,33266.1
08/10/21,14:45:00,33296.1,32850.1
08/10/21,15:00:00,33296.1,32552.5
08/10/21,15:15:00,33296.1,32563.7
08/10/21,15:30:00,33296.1,32642.3
08/10/21,15:45:00,33296.1,31859.0
08/10/21,16:00:00,33296.1,31415.8
08/10/21,16:15:00,33296.1,31117.4
08/10/21,16:30:00,33296.1,31148.0
08/10/21,16:45:00,33296.1,30814.9
08/10/21,17:00:00,33296.1,30652.8
08/10/21,17:15:00,33296.1,30460.0
08/10/21,17:30:00,33296.1,30308.3
08/10/21,17:45:00,33296.1,30202.8
08/10/21,18:00:00,33296.1,30164.6
08/10/21,18:15:00,33296.1,30126.5
08/10/21,18:30:00,33296.1,30148.7
08/10/21,18:45:00,33296.1,30186.9
08/10/21,19:00:00,33296.1,30196.4
08/10/21,19:15:00,33296.1,30180.5
08/10/21,19:30:00,33296.1,30253.9
08/10/21,19:45:00,33296.1,30196.4
08/10/21,20:00:00,33296.1,30091.7
08/10/21,20:15:00,33296.1,30075.9
08/10/21,20:30:00,33296.1,30063.3
08/10/21,20:45:00,33296.1,30075.9
08/10/21,21:00:00,33296.1,30075.9
08/10/21,21:15:00,33296.1,30098.0
08/10/21,21:30:00,33296.1,30075.9
08/10/21,21:45:00,33296.1,30041.2
08/10/21,22:00:00,33296.1,30091.7
08/10/21,22:15:00,33296.1,30091.7
08/10/21,22:30:00,33296.1,30069.6
08/10/21,22:45:00,33296.1,30085.4
08/10/21,23:00:00,33296.1,30069.6
08/10/21,23:15:00,33296.1,30120.2
08/10/21,23:30:00,33296.1,30107.5
08/10/21,23:45:00,33296.1,30113.9
08/11/21,00:00:00,33296.1,30158.3
08/11/21,00:15:00,33296.1,30145.6
08/11/21,00:30:00,33296.1,30180.5
08/11/21,00:45:00,33296.1,30212.4
08/11/21,01:00:00,33296.1,30145.6
08/11/21,01:15:00,33296.1,30180.5
08/11/21,01:30:00,33296.1,30158.3
08/11/21,01:45:00,33296.1,30151.9
08/11/21,02:00:00,33296.1,30174.1
08/11/21,02:15:00,33296.1,30190.1
08/11/21,02:30:00,33296.1,30190.1
08/11/21,02:45:00,33296.1,30174.1
08/11/21,03:00:00,33296.1,30174.1
08/11/21,03:15:00,33296.1,30174.1
08/11/21,03:30:00,33296.1,30212.4
08/11/21,03:45:00,33296.1,30225.1
08/11/21,04:00:00,33296.1,30167.8
08/11/21,04:15:00,33296.1,30212.4
08/11/21,04:30:00,33296.1,30202.8
08/11/21,04:45:00,33296.1,30190.1
08/11/21,05:00:00,33296.1,30285.9
08/11/21,05:15:00,33296.1,30346.9
08/11/21,05:30:00,33296.1,30398.5
08/11/21,05:45:00,33296.1,30330.8
08/11/21,06:00:00,33296.1,30308.3
08/11/21,06:15:00,33296.1,30369.5
08/11/21,06:30:00,33296.1,30398.5
08/11/21,06:45:00,33296.1,30392.1
08/11/21,07:00:00,33296.1,30427.6
08/11/21,07:15:00,33296.1,30460.0
08/11/21,07:30:00,33296.1,30460.0
08/11/21,07:45:00,33296.1,30499.0
08/11/21,08:00:00,33296.1,30534.9
08/11/21,08:15:00,33296.1,30626.5
08/11/21,08:30:00,33296.1,30745.2
08/11/21,08:45:00,33296.1,30791.6
08/11/21,09:00:00,33296.1,30821.5
08/11/21,09:15:00,33296.1,30995.6
08/11/21,09:30:00,33296.1,31059.7
08/11/21,09:45:00,33296.1,31205.9
08/11/21,10:00:00,33296.1,31343.2
08/11/21,10:15:00,33296.1,31384.7
08/11/21,10:30:00,33296.1,31253.8
08/11/21,10:45:00,33296.1,31357.0
08/11/21,11:00:00,33296.1,31408.9
08/11/21,11:15:00,33296.1,31457.5
08/11/21,11:30:00,33296.1,31555.1
08/11/21,11:45:00,33296.1,31663.9
08/11/21,12:00:00,33296.1,31766.5
08/11/21,12:15:00,33296.1,31841.1
08/11/21,12:30:00,33296.1,32063.8
08/11/21,12:45:00,33296.1,32220.1
08/11/21,13:00:00,33296.1,32403.9
08/11/21,13:15:00,33296.1,32634.8
08/11/21,13:30:00,33296.1,32789.4
08/11/21,13:45:00,33296.1,32888.2
08/11/21,14:00:00,33296.1,32995.2
08/11/21,14:15:00,33296.1,33026.0
08/11/21,14:30:00,33296.1,33045.2
08/11/21,14:45:00,33296.1,33060.6
08/11/21,15:00:00,33296.1,33045.2
08/11/21,15:15:00,33296.1,32941.6
08/11/21,15:30:00,33296.1,32823.5
08/11/21,15:45:00,33296.1,32827.3
08/11/21,16:00:00,33296.1,32710.0
08/11/21,16:15:00,33296.1,32245.7
08/11/21,16:30:00,33296.1,31834.0
08/11/21,16:45:00,33296.1,31516.7
08/11/21,17:00:00,33296.1,31402.0
08/11/21,17:15:00,33296.1,31219.6
08/11/21,17:30:00,33296.1,30995.6
08/11/21,17:45:00,33296.1,30894.9
08/11/21,18:00:00,33296.1,30798.2
08/11/21,18:15:00,33296.1,30689.0
08/11/21,18:30:00,33296.1,30551.2
08/11/21,18:45:00,33296.1,30528.3
08/11/21,19:00:00,33296.1,30613.4
08/11/21,19:15:00,33296.1,30698.9
08/11/21,19:30:00,33296.1,30814.9
08/11/21,19:45:00,33296.1,30728.6
08/11/21,20:00:00,33296.1,30735.2
08/11/21,20:15:00,33296.1,30613.4
08/11/21,20:30:00,33296.1,30528.3
08/11/21,20:45:00,33296.1,30521.8
08/11/21,21:00:00,33296.1,30521.8
08/11/21,21:15:00,33296.1,30544.7
08/11/21,21:30:00,33296.1,30512.0
08/11/21,21:45:00,33296.1,30505.5
08/11/21,22:00:00,33296.1,30551.2
08/11/21,22:15:00,33296.1,30557.7
08/11/21,22:30:00,33296.1,30557.7
08/11/21,22:45:00,33296.1,30512.0
08/11/21,23:00:00,33296.1,30521.8
08/11/21,23:15:00,33296.1,30499.0
08/11/21,23:30:00,33296.1,30512.0
08/11/21,23:45:00,33296.1,30580.6
08/12/21,00:00:00,33296.1,30652.8
08/12/21,00:15:00,33296.1,30751.8
08/12/21,00:30:00,33296.1,30988.9
08/12/21,00:45:00,33296.1,30955.2
08/12/21,01:00:00,33296.1,30901.6
08/12/21,01:15:00,33296.1,30908.3
08/12/21,01:30:00,33296.1,30925.1
08/12/21,01:45:00,33296.1,30955.2
08/12/21,02:00:00,33296.1,30955.2
08/12/21,02:15:00,33296.1,30948.5
08/12/21,02:30:00,33296.1,30901.6
08/12/21,02:45:00,33296.1,30941.8
08/12/21,03:00:00,33296.1,30972.1
08/12/21,03:15:00,33296.1,31002.3
08/12/21,03:30:00,33296.1,31277.9
08/12/21,03:45:00,33296.1,31398.5
08/12/21,04:00:00,33296.1,31408.9
08/12/21,04:15:00,33296.1,31433.2
08/12/21,04:30:00,33296.1,31343.2
08/12/21,04:45:00,33296.1,31350.1
08/12/21,05:00:00,33296.1,31326.0
08/12/21,05:15:00,33296.1,31267.6
08/12/21,05:30:00,33296.1,31212.8
08/12/21,05:45:00,33296.1,31178.6
08/12/21,06:00:00,33296.1,31178.6
08/12/21,06:15:00,33296.1,29717.5
08/12/21,06:30:00,33296.1,30988.9
08/12/21,06:45:00,33296.1,30918.3
08/12/21,07:00:00,33296.1,30844.8
08/12/21,07:15:00,33296.1,30814.9
08/12/21,07:30:00,33296.1,30798.2
08/12/21,07:45:00,33296.1,30775.0
08/12/21,08:00:00,33296.1,30775.0
08/12/21,08:15:00,33296.1,30808.2
08/12/21,08:30:00,33296.1,30775.0
08/12/21,08:45:00,33296.1,30798.2
08/12/21,09:00:00,33296.1,30808.2
08/12/21,09:15:00,33296.1,30831.5
08/12/21,09:30:00,33296.1,30838.2
08/12/21,09:45:00,33296.1,30861.5
08/12/21,10:00:00,33296.1,31117.4
08/12/21,10:15:00,33296.1,31277.9
08/12/21,10:30:00,33296.1,31360.5
08/12/21,10:45:00,33296.1,31481.8
08/12/21,11:00:00,33296.1,31499.2
08/12/21,11:15:00,33296.1,31481.8
08/12/21,11:30:00,33296.1,31513.2
08/12/21,11:45:00,33296.1,31548.1
08/12/21,12:00:00,33296.1,31621.7
08/12/21,12:15:00,33296.1,31663.9
08/12/21,12:30:00,33296.1,31731.0
08/12/21,12:45:00,33296.1,31780.7
08/12/21,13:00:00,33296.1,31780.7
08/12/21,13:15:00,33296.1,31944.9
08/12/21,13:30:00,33296.1,32063.8
08/12/21,13:45:00,33296.1,32114.5
08/12/21,14:00:00,33296.1,32220.1
08/12/21,14:15:00,33296.1,32352.2
08/12/21,14:30:00,33296.1,32385.4
08/12/21,14:45:00,33296.1,32363.3
08/12/21,15:00:00,33296.1,32433.5
08/12/21,15:15:00,33296.1,32582.3
08/12/21,15:30:00,33296.1,32448.3
08/12/21,15:45:00,33296.1,32429.8
08/12/21,16:00:00,33296.1,32422.4
08/12/21,16:15:00,33296.1,32201.8
08/12/21,16:30:00,33296.1,32089.1
08/12/21,16:45:00,33296.1,31891.1
08/12/21,17:00:00,33296.1,31663.9
08/12/21,17:15:00,33296.1,31367.4
08/12/21,17:30:00,33296.1,31178.6
08/12/21,17:45:00,33296.1,31219.6
08/12/21,18:00:00,33296.1,30995.6
08/12/21,18:15:00,33296.1,31066.5
08/12/21,18:30:00,33296.1,31059.7
08/12/21,18:45:00,33296.1,31053.0
08/12/21,19:00:00,33296.1,31076.7
08/12/21,19:15:00,33296.1,31117.4
08/12/21,19:30:00,33296.1,31053.0
08/12/21,19:45:00,33296.1,31195.7
08/12/21,20:00:00,33296.1,31195.7
08/12/21,20:15:00,33296.1,31205.9
08/12/21,20:30:00,33296.1,31141.2
08/12/21,20:45:00,33296.1,31107.2
08/12/21,21:00:00,33296.1,30965.3
08/12/21,21:15:00,33296.1,31066.5
08/12/21,21:30:00,33296.1,31066.5
08/12/21,21:45:00,33296.1,31090.2
08/12/21,22:00:00,33296.1,31124.2
08/12/21,22:15:00,33296.1,31083.4
08/12/21,22:30:00,33296.1,30868.2
08/12/21,22:45:00,33296.1,31036.1
08/12/21,23:00:00,33296.1,31083.4
08/12/21,23:15:00,33296.1,31083.4
08/12/21,23:30:00,33296.1,31107.2
08/12/21,23:45:00,33296.1,31291.6
08/13/21,00:00:00,33296.1,31440.1
08/13/21,00:15:00,33296.1,31391.6
08/13/21,00:30:00,33296.1,31572.6
08/13/21,00:45:00,33296.1,31671.0
08/13/21,01:00:00,33296.1,31724.0
08/13/21,01:15:00,33296.1,31773.6
08/13/21,01:30:00,33296.1,31952.1
08/13/21,01:45:00,33296.1,31959.2
08/13/21,02:00:00,33296.1,31816.2
08/13/21,02:15:00,33296.1,31548.1
08/13/21,02:30:00,33296.1,31681.6
08/13/21,02:45:00,33296.1,31579.6
08/13/21,03:00:00,33296.1,31523.7
08/13/21,03:15:00,33296.1,31506.2
08/13/21,03:30:00,33296.1,31499.2
08/13/21,03:45:00,33296.1,31253.8
08/13/21,04:00:00,33296.1,31367.4
08/13/21,04:15:00,33296.1,31415.8
08/13/21,04:30:00,33296.1,31464.4
08/13/21,04:45:00,33296.1,31422.8
08/13/21,05:00:00,33296.1,31506.2
08/13/21,05:15:00,33296.1,31597.1
08/13/21,05:30:00,33296.1,31805.5
08/13/21,05:45:00,33296.1,31755.8
08/13/21,06:00:00,33296.1,31656.9
08/13/21,06:15:00,33296.1,31555.1
08/13/21,06:30:00,33296.1,31474.9
08/13/21,06:45:00,33296.1,31374.3
08/13/21,07:00:00,33296.1,31326.0
08/13/21,07:15:00,33296.1,31284.7
08/13/21,07:30:00,33296.1,31148.0
08/13/21,07:45:00,33296.1,31165.0
08/13/21,08:00:00,33296.1,31131.0
08/13/21,08:15:00,33296.1,31090.2
08/13/21,08:30:00,33296.1,31076.7
08/13/21,08:45:00,33296.1,31066.5
08/13/21,09:00:00,33296.1,31042.8
08/13/21,09:15:00,33296.1,31002.3
08/13/21,09:30:00,33296.1,31066.5
08/13/21,09:45:00,33296.1,31059.7
08/13/21,10:00:00,33296.1,31219.6
08/13/21,10:15:00,33296.1,31360.5
08/13/21,10:30:00,33296.1,31464.4
08/13/21,10:45:00,33296.1,31499.2
08/13/21,11:00:00,33296.1,31457.5
08/13/21,11:15:00,33296.1,31450.5
08/13/21,11:30:00,33296.1,31474.9
08/13/21,11:45:00,33296.1,31590.1
08/13/21,12:00:00,33296.1,31791.3
08/13/21,12:15:00,33296.1,31876.8
08/13/21,12:30:00,33296.1,31944.9
08/13/21,12:45:00,33296.1,32002.4
08/13/21,13:00:00,33296.1,32038.5
08/13/21,13:15:00,33296.1,32100.0
08/13/21,13:30:00,33296.1,32169.0
08/13/21,13:45:00,33296.1,32220.1
08/13/21,14:00:00,33296.1,32275.0
08/13/21,14:15:00,33296.1,32378.0
08/13/21,14:30:00,33296.1,32370.6
08/13/21,14:45:00,33296.1,32426.1
08/13/21,15:00:00,33296.1,32415.0
08/13/21,15:15:00,33296.1,32444.6
08/13/21,15:30:00,33296.1,32396.5
08/13/21,15:45:00,33296.1,32466.9
08/13/21,16:00:00,33296.1,32511.5
08/13/21,16:15:00,33296.1,32537.5
08/13/21,16:30:00,33296.1,32537.5
08/13/21,16:45:00,33296.1,32474.3
08/13/21,17:00:00,33296.1,32264.0
08/13/21,17:15:00,33296.1,32052.9
08/13/21,17:30:00,33296.1,31970.0
08/13/21,17:45:00,33296.1,31823.3
08/13/21,18:00:00,33296.1,31681.6
08/13/21,18:15:00,33296.1,31548.1
08/13/21,18:30:00,33296.1,31415.8
08/13/21,18:45:00,33296.1,31422.8
08/13/21,19:00:00,33296.1,31398.5
08/13/21,19:15:00,33296.1,31440.1
08/13/21,19:30:00,33296.1,31415.8
08/13/21,19:45:00,33296.1,31422.8
08/13/21,20:00:00,33296.1,31374.3
08/13/21,20:15:00,33296.1,31315.7
08/13/21,20:30:00,33296.1,31291.6
08/13/21,20:45:00,33296.1,31277.9
08/13/21,21:00:00,33296.1,31212.8
08/13/21,21:15:00,33296.1,31243.6
08/13/21,21:30:00,33296.1,31243.6
08/13/21,21:45:00,33296.1,31260.7
08/13/21,22:00:00,33296.1,31226.5
08/13/21,22:15:00,33296.1,31243.6
08/13/21,22:30:00,33296.1,31267.6
08/13/21,22:45:00,33296.1,31284.7
08/13/21,23:00:00,33296.1,31308.8
08/13/21,23:15:00,33296.1,31308.8
08/13/21,23:30:00,33296.1,31440.1
08/13/21,23:45:00,33296.1,31656.9
08/14/21,00:00:00,33296.1,31695.7
08/14/21,00:15:00,33296.1,31780.7
08/14/21,00:30:00,33296.1,31866.1
08/14/21,00:45:00,33296.1,31952.1
08/14/21,01:00:00,33296.1,32020.4
08/14/21,01:15:00,33296.1,32121.8
08/14/21,01:30:00,33296.1,32103.6
08/14/21,01:45:00,33296.1,31948.5
08/14/21,02:00:00,33296.1,31909.0
08/14/21,02:15:00,33296.1,31916.2
08/14/21,02:30:00,33296.1,31959.2
08/14/21,02:45:00,33296.1,31959.2
08/14/21,03:00:00,33296.1,31966.4
08/14/21,03:15:00,33296.1,31977.2
08/14/21,03:30:00,33296.1,31959.2
08/14/21,03:45:00,33296.1,31916.2
08/14/21,04:00:00,33296.1,31916.2
08/14/21,04:15:00,33296.1,31952.1
08/14/21,04:30:00,33296.1,31952.1
08/14/21,04:45:00,33296.1,31941.3
08/14/21,05:00:00,33296.1,31959.2
08/14/21,05:15:00,33296.1,31923.4
08/14/21,05:30:00,33296.1,31884.0
08/14/21,05:45:00,33296.1,31934.1
08/14/21,06:00:00,33296.1,31934.1
08/14/21,06:15:00,33296.1,31959.2
08/14/21,06:30:00,33296.1,31995.2
08/14/21,06:45:00,33296.1,32034.9
08/14/21,07:00:00,33296.1,32020.4
08/14/21,07:15:00,33296.1,31848.3
08/14/21,07:30:00,33296.1,31671.0
08/14/21,07:45:00,33296.1,31579.6
08/14/21,08:00:00,33296.1,31530.6
08/14/21,08:15:00,33296.1,31488.8
08/14/21,08:30:00,33296.1,31357.0
08/14/21,08:45:00,33296.1,31226.5
08/14/21,09:00:00,33296.1,31131.0
08/14/21,09:15:00,33296.1,31090.2
08/14/21,09:30:00,33296.1,31036.1
08/14/21,09:45:00,33296.1,31076.7
08/14/21,10:00:00,33296.1,31029.3
08/14/21,10:15:00,33296.1,31029.3
08/14/21,10:30:00,33296.1,31053.0
08/14/21,10:45:00,33296.1,31083.4
08/14/21,11:00:00,33296.1,31076.7
08/14/21,11:15:00,33296.1,31124.2
08/14/21,11:30:00,33296.1,31124.2
08/14/21,11:45:00,33296.1,31131.0
08/14/21,12:00:00,33296.1,31171.8
08/14/21,12:15:00,33296.1,31165.0
08/14/21,12:30:00,33296.1,31457.5
08/14/21,12:45:00,33296.1,31859.0
08/14/21,13:00:00,33296.1,32063.8
08/14/21,13:15:00,33296.1,32158.1
08/14/21,13:30:00,33296.1,32209.1
08/14/21,13:45:00,33296.1,32234.7
08/14/21,14:00:00,33296.1,32289.7
08/14/21,14:15:00,33296.1,32308.0
08/14/21,14:30:00,33296.1,32341.1
08/14/21,14:45:00,33296.1,32297.0
08/14/21,15:00:00,33296.1,32282.3
08/14/21,15:15:00,33296.1,32352.2
08/14/21,15:30:00,33296.1,32308.0
08/14/21,15:45:00,33296.1,32326.4
08/14/21,16:00:00,33296.1,32245.7
08/14/21,16:15:00,33296.1,32466.9
08/14/21,16:30:00,33296.1,32526.4
08/14/21,16:45:00,33296.1,32507.7
08/14/21,17:00:00,33296.1,32463.1
08/14/21,17:15:00,33296.1,32429.8
08/14/21,17:30:00,33296.1,32297.0
08/14/21,17:45:00,33296.1,32002.4
08/14/21,18:00:00,33296.1,31738.1
08/14/21,18:15:00,33296.1,31590.1
08/14/21,18:30:00,33296.1,31523.7
08/14/21,18:45:00,33296.1,31457.5
08/14/21,19:00:00,33296.1,31398.5
08/14/21,19:15:00,33296.1,31374.3
08/14/21,19:30:00,33296.1,31291.6
08/14/21,19:45:00,33296.1,31243.6
08/14/21,20:00:00,33296.1,31188.9
08/14/21,20:15:00,33296.1,31131.0
08/14/21,20:30:00,33296.1,31036.1
08/14/21,20:45:00,33296.1,30941.8
08/14/21,21:00:00,33296.1,30978.8
08/14/21,21:15:00,33296.1,30988.9
08/14/21,21:30:00,33296.1,30995.6
08/14/21,21:45:00,33296.1,30972.1
08/14/21,22:00:00,33296.1,30988.9
08/14/21,22:15:00,33296.1,30901.6
08/14/21,22:30:00,33296.1,30948.5
08/14/21,22:45:00,33296.1,30978.8
08/14/21,23:00:00,33296.1,31036.1
08/14/21,23:15:00,33296.1,31154.8
08/14/21,23:30:00,33296.1,31315.7
08/14/21,23:45:00,33296.1,31506.2
08/15/21,00:00:00,33296.1,31695.7
08/15/21,00:15:00,33296.1,31823.3
08/15/21,00:30:00,33296.1,32002.4
08/15/21,00:45:00,33296.1,32009.6
08/15/21,01:00:00,33296.1,32009.6
08/15/21,01:15:00,33296.1,32071.0
08/15/21,01:30:00,33296.1,32227.4
08/15/21,01:45:00,33296.1,32253.0
08/15/21,02:00:00,33296.1,32139.9
08/15/21,02:15:00,33296.1,32060.2
08/15/21,02:30:00,33296.1,32096.4
08/15/21,02:45:00,33296.1,32209.1
08/15/21,03:00:00,33296.1,32330.1
08/15/21,03:15:00,33296.1,32455.7
08/15/21,03:30:00,33296.1,32463.1
08/15/21,03:45:00,33296.1,32418.7
08/15/21,04:00:00,33296.1,32429.8
08/15/21,04:15:00,33296.1,32418.7
08/15/21,04:30:00,33296.1,32385.4
08/15/21,04:45:00,33296.1,32355.9
08/15/21,05:00:00,33296.1,32366.9
08/15/21,05:15:00,33296.1,32355.9
08/15/21,05:30:00,33296.1,32374.3
08/15/21,05:45:00,33296.1,32374.3
08/15/21,06:00:00,33296.1,32348.5
08/15/21,06:15:00,33296.1,32286.0
08/15/21,06:30:00,33296.1,32322.7
08/15/21,06:45:00,33296.1,32260.3
08/15/21,07:00:00,33296.1,32253.0
08/15/21,07:15:00,33296.1,32165.4
08/15/21,07:30:00,33296.1,32165.4
08/15/21,07:45:00,33296.1,32147.2
08/15/21,08:00:00,33296.1,32052.9
08/15/21,08:15:00,33296.1,31866.1
08/15/21,08:30:00,33296.1,31731.0
08/15/21,08:45:00,33296.1,31621.7
08/15/21,09:00:00,33296.1,31326.0
08/15/21,09:15:00,33296.1,31188.9
08/15/21,09:30:00,33296.1,31066.5
08/15/21,09:45:00,33296.1,30978.8
08/15/21,10:00:00,33296.1,30861.5
08/15/21,10:15:00,33296.1,30808.2
08/15/21,10:30:00,33296.1,30745.2
08/15/21,10:45:00,33296.1,30682.4
08/15/21,11:00:00,33296.1,30665.9
08/15/21,11:15:00,33296.1,30642.9
08/15/21,11:30:00,33296.1,30603.5
08/15/21,11:45:00,33296.1,30597.0
08/15/21,12:00:00,33296.1,30567.5
08/15/21,12:15:00,33296.1,30557.7
08/15/21,12:30:00,33296.1,30619.9
08/15/21,12:45:00,33296.1,30642.9
08/15/21,13:00:00,33296.1,30626.5
08/15/21,13:15:00,33296.1,30675.8
08/15/21,13:30:00,33296.1,30705.5
08/15/21,13:45:00,33296.1,30705.5
08/15/21,14:00:00,33296.1,30728.6
08/15/21,14:15:00,33296.1,30758.4
08/15/21,14:30:00,33296.1,30775.0
08/15/21,14:45:00,33296.1,30775.0
08/15/21,15:00:00,33296.1,30791.6
08/15/21,15:15:00,33296.1,30831.5
08/15/21,15:30:00,33296.1,30838.2
08/15/21,15:45:00,33296.1,30878.2
08/15/21,16:00:00,33296.1,30894.9
08/15/21,16:15:00,33296.1,30901.6
08/15/21,16:30:00,33296.1,30908.3
08/15/21,16:45:00,33296.1,30908.3
08/15/21,17:00:00,33296.1,30941.8
08/15/21,17:15:00,33296.1,30978.8
08/15/21,17:30:00,33296.1,31042.8
08/15/21,17:45:00,33296.1,31090.2
08/15/21,18:00:00,33296.1,31141.2
08/15/21,18:15:00,33296.1,31212.8
08/15/21,18:30:00,33296.1,31219.6
08/15/21,18:45:00,33296.1,31343.2
08/15/21,19:00:00,33296.1,31326.0
08/15/21,19:15:00,33296.1,31236.7
08/15/21,19:30:00,33296.1,31154.8
08/15/21,19:45:00,33296.1,31036.1
08/15/21,20:00:00,33296.1,30861.5
08/15/21,20:15:00,33296.1,30722.0
08/15/21,20:30:00,33296.1,30603.5
08/15/21,20:45:00,33296.1,30652.8
08/15/21,21:00:00,33296.1,30665.9
08/15/21,21:15:00,33296.1,30675.8
08/15/21,21:30:00,33296.1,30682.4
08/15/21,21:45:00,33296.1,30698.9
08/15/21,22:00:00,33296.1,30728.6
08/15/21,22:15:00,33296.1,30751.8
08/15/21,22:30:00,33296.1,30758.4
08/15/21,22:45:00,33296.1,30791.6
08/15/21,23:00:00,33296.1,30908.3
08/15/21,23:15:00,33296.1,30915.0
08/15/21,23:30:00,33296.1,30925.1
08/15/21,23:45:00,33296.1,30915.0
08/16/21,00:00:00,33296.1,30931.8
08/16/21,00:15:00,33296.1,30908.3
08/16/21,00:30:00,33296.1,31036.1
08/16/21,00:45:00,33296.1,31219.6
08/16/21,01:00:00,33296.1,31429.7
08/16/21,01:15:00,33296.1,31614.7
08/16/21,01:30:00,33296.1,31688.6
08/16/21,01:45:00,33296.1,31628.8
08/16/21,02:00:00,33296.1,31720.4
08/16/21,02:15:00,33296.1,31848.3
08/16/21,02:30:00,33296.1,31823.3
08/16/21,02:45:00,33296.1,31364.0
08/16/21,03:00:00,33296.1,31212.8
