Unix,Timestamp,UTC_Date_&_Time,date,time,time2,Battery,Temperature,DOmgL,DOsat,Q
1618011960,4/9/2021,23:46:00,4/9/2021,16:46:00,783,3.46,9.676,10.995,96.663365,1
1618012860,4/10/2021,0:01:00,4/9/2021,17:01:00,784,3.46,9.621,11.345,99.610368,1
1618013760,4/10/2021,0:16:00,4/9/2021,17:16:00,785,3.46,9.566,11.351,99.532973,0.999
1618014660,4/10/2021,0:31:00,4/9/2021,17:31:00,786,3.46,9.501,11.401,99.817055,1
1618015560,4/10/2021,0:46:00,4/9/2021,17:46:00,787,3.46,9.427,11.295,98.714994,0.999
1618016460,4/10/2021,1:01:00,4/9/2021,18:01:00,788,3.46,9.335,11.034,96.222682,0.999
1618017360,4/10/2021,1:16:00,4/9/2021,18:16:00,789,3.46,9.289,10.857,94.575255,1
1618018260,4/10/2021,1:31:00,4/9/2021,18:31:00,790,3.46,9.215,10.766,93.616888,1
1618019160,4/10/2021,1:46:00,4/9/2021,18:46:00,791,3.46,9.177,10.685,92.82814,1.001
1618020060,4/10/2021,2:01:00,4/9/2021,19:01:00,792,3.46,9.215,10.627,92.408199,1
1618020960,4/10/2021,2:16:00,4/9/2021,19:16:00,793,3.46,9.261,10.82,94.189941,1
1618021860,4/10/2021,2:31:00,4/9/2021,19:31:00,794,3.46,9.15,10.909,94.712969,1
1618022760,4/10/2021,2:46:00,4/9/2021,19:46:00,795,3.46,9.057,10.832,93.835151,0.999
1618023660,4/10/2021,3:01:00,4/9/2021,20:01:00,796,3.46,8.908,10.563,91.178099,0.999
1618024560,4/10/2021,3:16:00,4/9/2021,20:16:00,797,3.46,8.927,10.355,89.423509,0.999
1618025460,4/10/2021,3:31:00,4/9/2021,20:31:00,798,3.46,8.936,10.411,89.92656,0.999
1618026360,4/10/2021,3:46:00,4/9/2021,20:46:00,799,3.46,8.899,10.421,89.932915,0.999
1618027260,4/10/2021,4:01:00,4/9/2021,21:01:00,800,3.46,8.88,10.391,89.633049,1
1618028160,4/10/2021,4:16:00,4/9/2021,21:16:00,801,3.46,8.889,10.396,89.695593,0.999
1618029060,4/10/2021,4:31:00,4/9/2021,21:31:00,802,3.46,8.908,10.396,89.736582,1
1618029960,4/10/2021,4:46:00,4/9/2021,21:46:00,803,3.46,8.908,10.307,88.968349,0.998
1618030860,4/10/2021,5:01:00,4/9/2021,22:01:00,804,3.46,8.871,10.298,88.811598,1
1618031760,4/10/2021,5:16:00,4/9/2021,22:16:00,805,3.46,8.861,10.19,87.859047,0.998
1618032660,4/10/2021,5:31:00,4/9/2021,22:31:00,806,3.46,8.815,10.139,87.322572,1
1618033560,4/10/2021,5:46:00,4/9/2021,22:46:00,807,3.46,8.796,10.004,86.120457,0.998
1618034460,4/10/2021,6:01:00,4/9/2021,23:01:00,808,3.46,8.815,10.021,86.306292,0.999
1618035360,4/10/2021,6:16:00,4/9/2021,23:16:00,809,3.46,8.787,10.05,86.497695,0.999
1618036260,4/10/2021,6:31:00,4/9/2021,23:31:00,810,3.46,8.768,10.032,86.303248,0.999
1618037160,4/10/2021,6:46:00,4/9/2021,23:46:00,811,3.46,8.777,10.042,86.408017,0.999
1618038060,4/10/2021,7:01:00,4/10/2021,0:01:00,812,3.46,8.787,10.042,86.428841,1
1618038960,4/10/2021,7:16:00,4/10/2021,0:16:00,813,3.46,8.768,10.092,86.819416,0.999
1618039860,4/10/2021,7:31:00,4/10/2021,0:31:00,814,3.46,8.712,10.093,86.710841,0.999
1618040760,4/10/2021,7:46:00,4/10/2021,0:46:00,815,3.46,8.731,10.033,86.234886,0.999
1618041660,4/10/2021,8:01:00,4/10/2021,1:01:00,816,3.46,8.731,10.047,86.355217,0.998
1618042560,4/10/2021,8:16:00,4/10/2021,1:16:00,817,3.46,8.731,10.058,86.449764,0.998
1618043460,4/10/2021,8:31:00,4/10/2021,1:31:00,818,3.46,8.731,10.055,86.423978,0.999
1618044360,4/10/2021,8:46:00,4/10/2021,1:46:00,819,3.46,8.731,10.06,86.466954,0.999
1618045260,4/10/2021,9:01:00,4/10/2021,2:01:00,820,3.46,8.712,10.007,85.971999,0.999
1618046160,4/10/2021,9:16:00,4/10/2021,2:16:00,821,3.46,8.674,10.105,86.734349,0.999
1618047060,4/10/2021,9:31:00,4/10/2021,2:31:00,822,3.46,8.721,10.068,86.514844,0.999
1618047960,4/10/2021,9:46:00,4/10/2021,2:46:00,823,3.46,8.759,10.122,87.058611,0.999
1618048860,4/10/2021,10:01:00,4/10/2021,3:01:00,824,3.46,8.74,10.148,87.242259,0.999
1618049760,4/10/2021,10:16:00,4/10/2021,3:16:00,825,3.46,8.721,10.273,88.276419,1
1618050660,4/10/2021,10:31:00,4/10/2021,3:31:00,826,3.46,8.609,10.201,87.420962,0.998
1618051560,4/10/2021,10:46:00,4/10/2021,3:46:00,827,3.46,8.449,10.045,85.751285,0.999
1618052460,4/10/2021,11:01:00,4/10/2021,4:01:00,828,3.46,8.28,9.932,84.439436,1
1618053360,4/10/2021,11:16:00,4/10/2021,4:16:00,829,3.46,8.223,9.801,83.210227,0.998
1618054260,4/10/2021,11:31:00,4/10/2021,4:31:00,830,3.46,8.186,9.687,82.168303,0.998
1618055160,4/10/2021,11:46:00,4/10/2021,4:46:00,831,3.45,8.157,9.721,82.398458,0.999
1618056060,4/10/2021,12:01:00,4/10/2021,5:01:00,832,3.46,8.138,9.601,81.343615,0.999
1618056960,4/10/2021,12:16:00,4/10/2021,5:16:00,833,3.45,8.148,9.638,81.677003,1
1618057860,4/10/2021,12:31:00,4/10/2021,5:31:00,834,3.46,8.12,9.735,82.442724,0.999
1618058760,4/10/2021,12:46:00,4/10/2021,5:46:00,835,3.46,8.101,9.758,82.599213,0.999
1618059660,4/10/2021,13:01:00,4/10/2021,6:01:00,836,3.46,8.148,9.698,82.185472,0.999
1618060560,4/10/2021,13:16:00,4/10/2021,6:16:00,837,3.45,8.129,9.71,82.249056,0.999
1618061460,4/10/2021,13:31:00,4/10/2021,6:31:00,838,3.46,8.053,9.668,81.741561,0.998
1618062360,4/10/2021,13:46:00,4/10/2021,6:46:00,839,3.46,8.053,9.529,80.566335,0.999
1618063260,4/10/2021,14:01:00,4/10/2021,7:01:00,840,3.45,8.044,9.502,80.320399,0.999
1618064160,4/10/2021,14:16:00,4/10/2021,7:16:00,841,3.45,8.025,9.375,79.210098,0.999
1618065060,4/10/2021,14:31:00,4/10/2021,7:31:00,842,3.45,8.044,9.61,81.233323,0.999
1618065960,4/10/2021,14:46:00,4/10/2021,7:46:00,843,3.45,8.082,9.83,83.170107,0.999
1618066860,4/10/2021,15:01:00,4/10/2021,8:01:00,844,3.45,8.205,9.926,84.23455,0.999
1618067760,4/10/2021,15:16:00,4/10/2021,8:16:00,845,3.45,8.195,10.002,84.858837,1
1618068660,4/10/2021,15:31:00,4/10/2021,8:31:00,846,3.45,8.223,9.905,84.093184,0.999
1618069560,4/10/2021,15:46:00,4/10/2021,8:46:00,847,3.45,8.195,9.857,83.62863,0.999
1618070460,4/10/2021,16:01:00,4/10/2021,9:01:00,848,3.45,8.12,9.858,83.484373,0.999
1618071360,4/10/2021,16:16:00,4/10/2021,9:16:00,849,3.46,8.082,9.8,82.916282,0.999
1618072260,4/10/2021,16:31:00,4/10/2021,9:31:00,850,3.45,8.015,9.787,82.670916,0.999
1618073160,4/10/2021,16:46:00,4/10/2021,9:46:00,851,3.45,8.006,9.829,83.007432,0.999
1618074060,4/10/2021,17:01:00,4/10/2021,10:01:00,852,3.45,8.006,9.873,83.379018,0.999
1618074960,4/10/2021,17:16:00,4/10/2021,10:16:00,853,3.45,8.025,9.875,83.434636,0.999
1618075860,4/10/2021,17:31:00,4/10/2021,10:31:00,854,3.45,8.053,9.894,83.652358,0.998
1618076760,4/10/2021,17:46:00,4/10/2021,10:46:00,855,3.45,8.063,9.863,83.410621,0.998
1618077660,4/10/2021,18:01:00,4/10/2021,11:01:00,856,3.45,8.091,9.859,83.433794,0.999
1618078560,4/10/2021,18:16:00,4/10/2021,11:16:00,857,3.45,8.138,9.834,83.317686,0.998
1618079460,4/10/2021,18:31:00,4/10/2021,11:31:00,858,3.45,8.195,9.92,84.163134,0.999
1618080360,4/10/2021,18:46:00,4/10/2021,11:46:00,859,3.45,8.252,10.004,84.993656,0.999
1618081260,4/10/2021,19:01:00,4/10/2021,12:01:00,860,3.45,8.327,10.015,85.242411,0.999
1618082160,4/10/2021,19:16:00,4/10/2021,12:16:00,861,3.45,8.459,10.125,86.455177,0.999
1618083060,4/10/2021,19:31:00,4/10/2021,12:31:00,862,3.45,8.581,10.117,86.642417,0.998
1618083960,4/10/2021,19:46:00,4/10/2021,12:46:00,863,3.45,8.637,10.212,87.574468,0.999
1618084860,4/10/2021,20:01:00,4/10/2021,13:01:00,864,3.45,8.787,10.234,88.081334,0.999
1618085760,4/10/2021,20:16:00,4/10/2021,13:16:00,865,3.45,8.815,10.513,90.543663,0.999
1618086660,4/10/2021,20:31:00,4/10/2021,13:31:00,866,3.45,8.871,10.56,91.071128,0.999
1618087560,4/10/2021,20:46:00,4/10/2021,13:46:00,867,3.45,8.973,10.623,91.839332,0.999
1618088460,4/10/2021,21:01:00,4/10/2021,14:01:00,868,3.46,9.205,10.678,92.829476,0.999
1618089360,4/10/2021,21:16:00,4/10/2021,14:16:00,869,3.46,9.252,10.781,93.830262,0.999
1618090260,4/10/2021,21:31:00,4/10/2021,14:31:00,870,3.46,9.344,11.003,95.972947,0.999
1618091160,4/10/2021,21:46:00,4/10/2021,14:46:00,871,3.46,9.353,11.042,96.333799,0.999
1618092060,4/10/2021,22:01:00,4/10/2021,15:01:00,872,3.46,9.326,11.008,95.975337,0.999
1618092960,4/10/2021,22:16:00,4/10/2021,15:16:00,873,3.46,9.289,11.2,97.563125,0.999
1618093860,4/10/2021,22:31:00,4/10/2021,15:31:00,874,3.46,9.159,11.446,99.396663,1
1618094760,4/10/2021,22:46:00,4/10/2021,15:46:00,875,3.46,9.113,11.967,103.806616,1.001
1618095660,4/10/2021,23:01:00,4/10/2021,16:01:00,876,3.46,9.001,12.39,107.187658,1
1618096560,4/10/2021,23:16:00,4/10/2021,16:16:00,877,3.46,9.001,12.523,108.33826,1
1618097460,4/10/2021,23:31:00,4/10/2021,16:31:00,878,3.46,9.02,12.133,105.012183,1
1618098360,4/10/2021,23:46:00,4/10/2021,16:46:00,879,3.45,9.02,11.68,101.091428,1
1618099260,4/11/2021,0:01:00,4/10/2021,17:01:00,880,3.46,8.843,11.042,95.16383,0.999
1618100160,4/11/2021,0:16:00,4/10/2021,17:16:00,881,3.46,8.74,10.899,93.698599,0.999
1618101060,4/11/2021,0:31:00,4/10/2021,17:31:00,882,3.45,8.721,10.696,91.91128,0.998
1618101960,4/11/2021,0:46:00,4/10/2021,17:46:00,883,3.46,8.674,10.688,91.738419,0.999
1618102860,4/11/2021,1:01:00,4/10/2021,18:01:00,884,3.46,8.59,10.589,90.704385,0.999
1618103760,4/11/2021,1:16:00,4/10/2021,18:16:00,885,3.45,8.506,10.577,90.41761,0.999
1618104660,4/11/2021,1:31:00,4/10/2021,18:31:00,886,3.46,8.459,10.593,90.451327,0.999
1618105560,4/11/2021,1:46:00,4/10/2021,18:46:00,887,3.46,8.393,10.346,88.20095,0.999
1618106460,4/11/2021,2:01:00,4/10/2021,19:01:00,888,3.46,8.393,10.048,85.660463,0.999
1618107360,4/11/2021,2:16:00,4/10/2021,19:16:00,889,3.45,8.421,9.931,84.720556,1
1618108260,4/11/2021,2:31:00,4/10/2021,19:31:00,890,3.45,8.421,9.838,83.927181,0.998
1618109160,4/11/2021,2:46:00,4/10/2021,19:46:00,891,3.45,8.393,10.078,85.916216,0.998
1618110060,4/11/2021,3:01:00,4/10/2021,20:01:00,892,3.46,8.421,10.204,87.049497,0.998
1618110960,4/11/2021,3:16:00,4/10/2021,20:16:00,893,3.46,8.449,10.484,89.498902,0.999
1618111860,4/11/2021,3:31:00,4/10/2021,20:31:00,894,3.45,8.6,10.956,93.870767,0.999
1618112760,4/11/2021,3:46:00,4/10/2021,20:46:00,895,3.45,8.777,11.469,98.68687,0.999
1618113660,4/11/2021,4:01:00,4/10/2021,21:01:00,896,3.45,8.824,11.93,102.769907,1
1618114560,4/11/2021,4:16:00,4/10/2021,21:16:00,897,3.45,8.908,12.028,103.823741,1
1618115460,4/11/2021,4:31:00,4/10/2021,21:31:00,898,3.46,8.954,11.914,102.95346,0.999
1618116360,4/11/2021,4:46:00,4/10/2021,21:46:00,899,3.46,9.01,11.866,102.676634,1
1618117260,4/11/2021,5:01:00,4/10/2021,22:01:00,900,3.46,9.001,11.837,102.403576,1
1618118160,4/11/2021,5:16:00,4/10/2021,22:16:00,901,3.46,9.001,11.665,100.915579,0.999
1618119060,4/11/2021,5:31:00,4/10/2021,22:31:00,902,3.46,9.001,11.531,99.756326,0.999
1618119960,4/11/2021,5:46:00,4/10/2021,22:46:00,903,3.46,8.992,11.333,98.022222,0.999
1618120860,4/11/2021,6:01:00,4/10/2021,23:01:00,904,3.46,9.01,11.139,96.385895,0.998
1618121760,4/11/2021,6:16:00,4/10/2021,23:16:00,905,3.46,9.001,10.989,95.067407,1
1618122660,4/11/2021,6:31:00,4/10/2021,23:31:00,906,3.46,8.954,10.836,93.638047,0.999
1618123560,4/11/2021,6:46:00,4/10/2021,23:46:00,907,3.46,8.927,10.788,93.162802,0.999
1618124460,4/11/2021,7:01:00,4/11/2021,0:01:00,908,3.46,8.88,10.759,92.807427,0.999
1618125360,4/11/2021,7:16:00,4/11/2021,0:16:00,909,3.45,8.815,10.831,93.282452,0.999
1618126260,4/11/2021,7:31:00,4/11/2021,0:31:00,910,3.46,8.787,10.86,93.469151,0.999
1618127160,4/11/2021,7:46:00,4/11/2021,0:46:00,911,3.46,8.731,10.929,93.936117,0.999
1618128060,4/11/2021,8:01:00,4/11/2021,1:01:00,912,3.46,8.684,11.04,94.782623,1
1618128960,4/11/2021,8:16:00,4/11/2021,1:16:00,913,3.46,8.618,11.023,94.485924,0.998
1618129860,4/11/2021,8:31:00,4/11/2021,1:31:00,914,3.46,8.59,11.042,94.58474,1
1618130760,4/11/2021,8:46:00,4/11/2021,1:46:00,915,3.46,8.506,10.916,93.315555,0.999
1618131660,4/11/2021,9:01:00,4/11/2021,2:01:00,916,3.46,8.431,10.8,92.156273,1
1618132560,4/11/2021,9:16:00,4/11/2021,2:16:00,917,3.46,8.374,10.72,91.347211,0.999
1618133460,4/11/2021,9:31:00,4/11/2021,2:31:00,918,3.46,8.308,10.548,89.737583,0.998
1618134360,4/11/2021,9:46:00,4/11/2021,2:46:00,919,3.46,8.205,10.523,89.300843,0.999
1618135260,4/11/2021,10:01:00,4/11/2021,3:01:00,920,3.46,8.186,10.456,88.691213,0.999
1618136160,4/11/2021,10:16:00,4/11/2021,3:16:00,921,3.46,8.167,10.302,87.344493,0.998
1618137060,4/11/2021,10:31:00,4/11/2021,3:31:00,922,3.45,8.157,10.24,86.797677,0.999
1618137960,4/11/2021,10:46:00,4/11/2021,3:46:00,923,3.46,8.138,10.151,86.003441,0.998
1618138860,4/11/2021,11:01:00,4/11/2021,4:01:00,924,3.46,8.101,10.136,85.798895,0.999
1618139760,4/11/2021,11:16:00,4/11/2021,4:16:00,925,3.45,8.072,10.087,85.323716,0.999
1618140660,4/11/2021,11:31:00,4/11/2021,4:31:00,926,3.45,8.006,10.092,85.228507,0.998
1618141560,4/11/2021,11:46:00,4/11/2021,4:46:00,927,3.45,8.006,10.106,85.34674,0.999
1618142460,4/11/2021,12:01:00,4/11/2021,5:01:00,928,3.45,7.987,10.044,84.783755,0.998
1618143360,4/11/2021,12:16:00,4/11/2021,5:16:00,929,3.46,7.968,10.074,84.997493,0.999
1618144260,4/11/2021,12:31:00,4/11/2021,5:31:00,930,3.45,7.93,9.972,84.058704,0.998
1618145160,4/11/2021,12:46:00,4/11/2021,5:46:00,931,3.45,7.921,10.381,87.487085,0.999
1618146060,4/11/2021,13:01:00,4/11/2021,6:01:00,932,3.45,7.911,10.323,86.976989,0.999
1618146960,4/11/2021,13:16:00,4/11/2021,6:16:00,933,3.45,7.873,10.372,87.308551,0.999
1618147860,4/11/2021,13:31:00,4/11/2021,6:31:00,934,3.45,7.845,10.43,87.736558,0.997
1618148760,4/11/2021,13:46:00,4/11/2021,6:46:00,935,3.45,7.797,10.457,87.860202,0.998
1618149660,4/11/2021,14:01:00,4/11/2021,7:01:00,936,3.45,7.769,10.512,88.26165,0.998
1618150560,4/11/2021,14:16:00,4/11/2021,7:16:00,937,3.45,7.759,10.587,88.869552,0.999
1618151460,4/11/2021,14:31:00,4/11/2021,7:31:00,938,3.45,7.769,10.651,89.428732,0.999
1618152360,4/11/2021,14:46:00,4/11/2021,7:46:00,939,3.45,7.788,10.704,89.915651,0.999
1618153260,4/11/2021,15:01:00,4/11/2021,8:01:00,940,3.45,7.759,10.777,90.464453,1
1618154160,4/11/2021,15:16:00,4/11/2021,8:16:00,941,3.45,7.778,10.688,89.759219,1
1618155060,4/11/2021,15:31:00,4/11/2021,8:31:00,942,3.45,7.759,10.762,90.33854,1
1618155960,4/11/2021,15:46:00,4/11/2021,8:46:00,943,3.45,7.683,10.744,90.019213,0.998
1618156860,4/11/2021,16:01:00,4/11/2021,9:01:00,944,3.45,7.721,10.814,90.690365,0.999
1618157760,4/11/2021,16:16:00,4/11/2021,9:16:00,945,3.45,7.778,10.868,91.270883,0.999
1618158660,4/11/2021,16:31:00,4/11/2021,9:31:00,946,3.45,7.854,10.933,91.988054,1
1618159560,4/11/2021,16:46:00,4/11/2021,9:46:00,947,3.45,7.883,10.887,91.666127,0.998
1618160460,4/11/2021,17:01:00,4/11/2021,10:01:00,948,3.45,7.94,10.992,92.679444,0.999
1618161360,4/11/2021,17:16:00,4/11/2021,10:16:00,949,3.45,8.015,11.059,93.415516,1
1618162260,4/11/2021,17:31:00,4/11/2021,10:31:00,950,3.45,8.148,11.123,94.261601,0.999
1618163160,4/11/2021,17:46:00,4/11/2021,10:46:00,951,3.45,8.308,11.277,95.939583,1
1618164060,4/11/2021,18:01:00,4/11/2021,11:01:00,952,3.45,8.478,11.348,96.942736,0.999
1618164960,4/11/2021,18:16:00,4/11/2021,11:16:00,953,3.45,8.646,11.546,99.035907,0.999
1618165860,4/11/2021,18:31:00,4/11/2021,11:31:00,954,3.45,8.805,11.7,100.742485,0.999
1618166760,4/11/2021,18:46:00,4/11/2021,11:46:00,955,3.45,8.973,11.769,101.74688,0.999
1618167660,4/11/2021,19:01:00,4/11/2021,12:01:00,956,3.46,9.187,11.834,102.834912,0.998
1618168560,4/11/2021,19:16:00,4/11/2021,12:16:00,957,3.46,9.335,12.208,106.460622,0.998
1618169460,4/11/2021,19:31:00,4/11/2021,12:31:00,958,3.46,9.455,12.139,106.162063,0.999
1618170360,4/11/2021,19:46:00,4/11/2021,12:46:00,959,3.46,9.52,12.248,107.2811,0.998
1618171260,4/11/2021,20:01:00,4/11/2021,13:01:00,960,3.46,9.621,12.102,106.256913,0.999
1618172160,4/11/2021,20:16:00,4/11/2021,13:16:00,961,3.46,9.658,12.15,106.772048,0.999
1618173060,4/11/2021,20:31:00,4/11/2021,13:31:00,962,3.46,9.695,12.156,106.918531,0.998
1618173960,4/11/2021,20:46:00,4/11/2021,13:46:00,963,3.46,9.639,12.289,107.944892,1
1618174860,4/11/2021,21:01:00,4/11/2021,14:01:00,964,3.46,9.603,12.439,109.169155,0.998
1618175760,4/11/2021,21:16:00,4/11/2021,14:16:00,965,3.46,9.529,12.636,110.703305,0.999
1618176660,4/11/2021,21:31:00,4/11/2021,14:31:00,966,3.46,9.473,12.698,111.098404,0.999
1618177560,4/11/2021,21:46:00,4/11/2021,14:46:00,967,3.46,9.446,12.652,110.624817,1
1618178460,4/11/2021,22:01:00,4/11/2021,15:01:00,968,3.46,9.418,12.509,109.301565,1
1618179360,4/11/2021,22:16:00,4/11/2021,15:16:00,969,3.46,9.363,12.486,108.957678,1
1618180260,4/11/2021,22:31:00,4/11/2021,15:31:00,970,3.46,9.279,12.513,108.974635,0.999
1618181160,4/11/2021,22:46:00,4/11/2021,15:46:00,971,3.46,9.187,12.716,110.499302,1
1618182060,4/11/2021,23:01:00,4/11/2021,16:01:00,972,3.46,9.15,12.672,110.019502,0.998
1618182960,4/11/2021,23:16:00,4/11/2021,16:16:00,973,3.46,9.029,12.544,108.592869,0.999
1618183860,4/11/2021,23:31:00,4/11/2021,16:31:00,974,3.46,8.954,12.423,107.351925,1
1618184760,4/11/2021,23:46:00,4/11/2021,16:46:00,975,3.46,8.861,12.061,103.990968,0.999
1618185660,4/12/2021,0:01:00,4/11/2021,17:01:00,976,3.46,8.787,11.834,101.852112,1
1618186560,4/12/2021,0:16:00,4/11/2021,17:16:00,977,3.46,8.759,11.492,98.841885,0.998
1618187460,4/12/2021,0:31:00,4/11/2021,17:31:00,978,3.46,8.74,11.236,96.595785,0.999
1618188360,4/12/2021,0:46:00,4/11/2021,17:46:00,979,3.46,8.731,11.094,95.354313,0.999
1618189260,4/12/2021,1:01:00,4/11/2021,18:01:00,980,3.46,8.693,10.89,93.515129,0.998
1618190160,4/12/2021,1:16:00,4/11/2021,18:16:00,981,3.46,8.674,10.88,93.386414,0.999
1618191060,4/12/2021,1:31:00,4/11/2021,18:31:00,982,3.46,8.665,10.88,93.366122,1
1618191960,4/12/2021,1:46:00,4/11/2021,18:46:00,983,3.46,8.646,10.794,92.585621,0.999
1618192860,4/12/2021,2:01:00,4/11/2021,19:01:00,984,3.46,8.646,10.849,93.057384,0.999
1618193760,4/12/2021,2:16:00,4/11/2021,19:16:00,985,3.46,8.637,10.851,93.054304,1
1618194660,4/12/2021,2:31:00,4/11/2021,19:31:00,986,3.46,8.59,10.789,92.417566,0.998
1618195560,4/12/2021,2:46:00,4/11/2021,19:46:00,987,3.46,8.6,10.778,92.345667,0.999
1618196460,4/12/2021,3:01:00,4/11/2021,20:01:00,988,3.46,8.609,10.691,91.620184,0.999
1618197360,4/12/2021,3:16:00,4/11/2021,20:16:00,989,3.46,8.59,10.71,91.740859,0.999
1618198260,4/12/2021,3:31:00,4/11/2021,20:31:00,990,3.46,8.59,10.77,92.254814,0.999
1618199160,4/12/2021,3:46:00,4/11/2021,20:46:00,991,3.46,8.609,10.692,91.628754,0.999
1618200060,4/12/2021,4:01:00,4/11/2021,21:01:00,992,3.46,8.618,10.788,92.471573,0.999
1618200960,4/12/2021,4:16:00,4/11/2021,21:16:00,993,3.46,8.656,10.852,93.105603,0.999
1618201860,4/12/2021,4:31:00,4/11/2021,21:31:00,994,3.46,8.618,10.805,92.617292,0.999
1618202760,4/12/2021,4:46:00,4/11/2021,21:46:00,995,3.46,8.618,10.72,91.888697,0.999
1618203660,4/12/2021,5:01:00,4/11/2021,22:01:00,996,3.46,8.628,10.711,91.833742,0.999
1618204560,4/12/2021,5:16:00,4/11/2021,22:16:00,997,3.46,8.618,10.676,91.511542,0.999
1618205460,4/12/2021,5:31:00,4/11/2021,22:31:00,998,3.46,8.609,10.659,91.345949,1
1618206360,4/12/2021,5:46:00,4/11/2021,22:46:00,999,3.46,8.618,10.574,90.637228,0.999
1618207260,4/12/2021,6:01:00,4/11/2021,23:01:00,1000,3.46,8.618,10.635,91.160102,1
1618208160,4/12/2021,6:16:00,4/11/2021,23:16:00,1001,3.46,8.6,10.543,90.332192,0.998
1618209060,4/12/2021,6:31:00,4/11/2021,23:31:00,1002,3.46,8.618,10.402,89.162894,0.998
1618209960,4/12/2021,6:46:00,4/11/2021,23:46:00,1003,3.46,8.581,10.389,88.971837,0.998
1618210860,4/12/2021,7:01:00,4/12/2021,0:01:00,1004,3.46,8.478,10.554,90.15982,0.998
1618211760,4/12/2021,7:16:00,4/12/2021,0:16:00,1005,3.46,8.459,10.621,90.690413,0.999
1618212660,4/12/2021,7:31:00,4/12/2021,0:31:00,1006,3.46,8.431,10.679,91.123781,0.999
1618213560,4/12/2021,7:46:00,4/12/2021,0:46:00,1007,3.46,8.412,10.658,90.902687,0.999
1618214460,4/12/2021,8:01:00,4/12/2021,1:01:00,1008,3.46,8.365,10.634,90.594591,0.998
1618215360,4/12/2021,8:16:00,4/12/2021,1:16:00,1009,3.46,8.308,10.605,90.222513,0.999
1618216260,4/12/2021,8:31:00,4/12/2021,1:31:00,1010,3.46,8.223,10.576,89.789956,0.999
1618217160,4/12/2021,8:46:00,4/12/2021,1:46:00,1011,3.46,8.223,10.478,88.957939,0.999
1618218060,4/12/2021,9:01:00,4/12/2021,2:01:00,1012,3.46,8.195,10.465,88.787016,0.999
1618218960,4/12/2021,9:16:00,4/12/2021,2:16:00,1013,3.46,8.167,10.481,88.862127,0.999
1618219860,4/12/2021,9:31:00,4/12/2021,2:31:00,1014,3.46,8.176,10.454,88.652649,0.999
1618220760,4/12/2021,9:46:00,4/12/2021,2:46:00,1015,3.46,8.167,10.512,89.124957,0.999
1618221660,4/12/2021,10:01:00,4/12/2021,3:01:00,1016,3.46,8.148,10.496,88.948104,1
1618222560,4/12/2021,10:16:00,4/12/2021,3:16:00,1017,3.46,8.195,10.374,88.014955,0.999
1618223460,4/12/2021,10:31:00,4/12/2021,3:31:00,1018,3.46,8.195,10.298,87.370156,1
1618224360,4/12/2021,10:46:00,4/12/2021,3:46:00,1019,3.45,8.214,10.163,86.264694,0.998
1618225260,4/12/2021,11:01:00,4/12/2021,4:01:00,1020,3.45,8.223,10.233,86.877896,0.999
1618226160,4/12/2021,11:16:00,4/12/2021,4:16:00,1021,3.46,8.205,10.108,85.779048,0.998
1618227060,4/12/2021,11:31:00,4/12/2021,4:31:00,1022,3.46,8.223,10.19,86.512827,0.999
1618227960,4/12/2021,11:46:00,4/12/2021,4:46:00,1023,3.45,8.242,10.213,86.748202,0.998
1618228860,4/12/2021,12:01:00,4/12/2021,5:01:00,1024,3.45,8.261,10.159,86.329431,0.998
1618229760,4/12/2021,12:16:00,4/12/2021,5:16:00,1025,3.45,8.28,10.205,86.760415,0.999
1618230660,4/12/2021,12:31:00,4/12/2021,5:31:00,1026,3.45,8.289,10.16,86.396741,0.999
1618231560,4/12/2021,12:46:00,4/12/2021,5:46:00,1027,3.45,8.299,9.9,84.206271,0.998
1618232460,4/12/2021,13:01:00,4/12/2021,6:01:00,1028,3.46,8.299,9.716,82.641225,0.999
1618233360,4/12/2021,13:16:00,4/12/2021,6:16:00,1029,3.45,8.299,9.668,82.232952,0.999
1618234260,4/12/2021,13:31:00,4/12/2021,6:31:00,1030,3.45,8.289,9.723,82.680661,0.999
1618235160,4/12/2021,13:46:00,4/12/2021,6:46:00,1031,3.45,8.308,9.857,83.85887,0.998
1618236060,4/12/2021,14:01:00,4/12/2021,7:01:00,1032,3.45,8.299,10.001,85.065345,0.999
1618236960,4/12/2021,14:16:00,4/12/2021,7:16:00,1033,3.45,8.289,9.93,84.44091,0.998
1618237860,4/12/2021,14:31:00,4/12/2021,7:31:00,1034,3.45,8.261,9.813,83.389182,0.997
1618238760,4/12/2021,14:46:00,4/12/2021,7:46:00,1035,3.45,8.271,9.693,82.389481,1
1618239660,4/12/2021,15:01:00,4/12/2021,8:01:00,1036,3.45,8.28,9.685,82.339502,0.999
1618240560,4/12/2021,15:16:00,4/12/2021,8:16:00,1037,3.45,8.261,9.792,83.210728,0.998
1618241460,4/12/2021,15:31:00,4/12/2021,8:31:00,1038,3.45,8.28,10.063,85.553166,0.998
1618242360,4/12/2021,15:46:00,4/12/2021,8:46:00,1039,3.45,8.299,10.645,90.543005,0.999
1618243260,4/12/2021,16:01:00,4/12/2021,9:01:00,1040,3.45,8.242,10.757,91.368884,0.998
1618244160,4/12/2021,16:16:00,4/12/2021,9:16:00,1041,3.45,8.205,10.818,91.804288,0.999
