********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
pdbpfmet,P,09/12/2021 18:00,0,1,15,,16.6,<0> ,75,<0> ,1020,<0> ,1.9,<0> ,2.9,<0> ,17:57,226,<0> ,24,<0> ,114.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 18:15,0,1,15,,15.2,<0> ,82,<0> ,1020,<0> ,1.5,<0> ,2.5,<0> ,18:01,242,<0> ,7,<0> ,40.2,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 18:30,0,1,15,,14.6,<0> ,85,<0> ,1020,<0> ,0.4,<0> ,1.3,<0> ,18:17,230,<0> ,15,<0> ,15.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 18:45,0,1,15,,13.8,<0> ,88,<0> ,1020,<0> ,0.3,<0> ,1.1,<0> ,18:43,150,<0> ,72,<0> ,3.7,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 19:00,0,1,15,,13.4,<0> ,89,<0> ,1020,<0> ,1.0,<0> ,1.9,<0> ,18:53,144,<0> ,12,<0> ,0.6,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 19:15,0,1,15,,13.3,<0> ,89,<0> ,1021,<0> ,0.9,<0> ,1.9,<0> ,19:11,218,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 19:30,0,1,15,,13.0,<0> ,90,<0> ,1021,<0> ,0.7,<0> ,1.4,<0> ,19:20,181,<0> ,39,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 19:45,0,1,15,,13.0,<0> ,84,<0> ,1021,<0> ,1.1,<0> ,2.2,<0> ,19:37,175,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 20:00,0,1,15,,13.3,<0> ,80,<0> ,1021,<0> ,0.9,<0> ,2.8,<0> ,19:54,214,<0> ,52,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 20:15,0,1,15,,13.2,<0> ,80,<0> ,1021,<0> ,1.3,<0> ,2.5,<0> ,20:01,181,<0> ,36,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 20:30,0,1,15,,13.1,<0> ,82,<0> ,1021,<0> ,1.5,<0> ,4.6,<0> ,20:24,205,<0> ,33,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 20:45,0,1,15,,12.9,<0> ,83,<0> ,1021,<0> ,1.0,<0> ,2.5,<0> ,20:31,192,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 21:00,0,1,15,,12.7,<0> ,84,<0> ,1021,<0> ,1.8,<0> ,3.5,<0> ,20:51,165,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 21:15,0,1,15,,12.2,<0> ,87,<0> ,1021,<0> ,2.3,<0> ,4.3,<0> ,21:14,173,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 21:30,0,1,15,,11.9,<0> ,89,<0> ,1021,<0> ,2.3,<0> ,3.5,<0> ,21:15,173,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 21:45,0,1,15,,11.9,<0> ,90,<0> ,1021,<0> ,2.2,<0> ,3.7,<0> ,21:38,187,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 22:00,0,1,15,,12.2,<0> ,90,<0> ,1021,<0> ,3.1,<0> ,4.7,<0> ,21:51,195,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 22:15,0,1,15,,12.1,<0> ,90,<0> ,1021,<0> ,2.6,<0> ,3.8,<0> ,22:00,180,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 22:30,0,1,15,,11.5,<0> ,91,<0> ,1021,<0> ,2.4,<0> ,3.8,<0> ,22:29,161,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 22:45,0,1,15,,11.3,<0> ,93,<0> ,1021,<0> ,2.3,<0> ,3.7,<0> ,22:30,156,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 23:00,0,1,15,,11.3,<0> ,93,<0> ,1021,<0> ,2.1,<0> ,3.2,<0> ,22:51,150,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 23:15,0,1,15,,10.9,<0> ,95,<0> ,1021,<0> ,1.8,<0> ,2.3,<0> ,23:08,134,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 23:30,0,1,15,,10.9,<0> ,96,<0> ,1021,<0> ,1.9,<0> ,2.3,<0> ,23:15,126,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/12/2021 23:45,0,1,15,,11.1,<0> ,96,<0> ,1021,<0> ,1.7,<0> ,2.3,<0> ,23:32,144,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 00:00,0,1,15,,11.2,<0> ,96,<0> ,1021,<0> ,1.9,<0> ,2.5,<0> ,23:59,147,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 00:15,0,1,15,,10.8,<0> ,97,<0> ,1021,<0> ,1.8,<0> ,2.5,<0> ,00:00,137,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 00:30,0,1,15,,10.6,<0> ,98,<0> ,1021,<0> ,1.8,<0> ,2.5,<0> ,00:19,132,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 00:45,0,1,15,,10.6,<0> ,98,<0> ,1021,<0> ,2.1,<0> ,2.6,<0> ,00:40,133,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 01:00,0,1,15,,10.7,<0> ,98,<0> ,1021,<0> ,2.4,<0> ,2.8,<0> ,00:51,133,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 01:15,0,1,15,,10.7,<0> ,98,<0> ,1021,<0> ,2.1,<0> ,2.6,<0> ,01:04,138,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 01:30,0,1,15,,10.6,<0> ,98,<0> ,1021,<0> ,2.2,<0> ,2.6,<0> ,01:25,132,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 01:45,0,1,15,,10.7,<0> ,98,<0> ,1021,<0> ,2.2,<0> ,3.1,<0> ,01:32,132,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 02:00,0,1,15,,10.5,<0> ,98,<0> ,1022,<0> ,1.7,<0> ,2.5,<0> ,01:45,123,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 02:15,0,1,15,,10.3,<0> ,99,<0> ,1022,<0> ,1.6,<0> ,2.0,<0> ,02:09,112,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 02:30,0,1,15,,10.6,<0> ,99,<0> ,1022,<0> ,1.6,<0> ,1.9,<0> ,02:15,118,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 02:45,0,1,15,,10.7,<0> ,99,<0> ,1022,<0> ,1.4,<0> ,1.9,<0> ,02:30,115,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 03:00,0,1,15,,10.9,<0> ,99,<0> ,1022,<0> ,1.6,<0> ,2.0,<0> ,02:50,120,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 03:15,0,1,15,,11.0,<0> ,99,<0> ,1022,<0> ,1.5,<0> ,2.2,<0> ,03:05,113,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 03:30,0,1,15,,11.0,<0> ,99,<0> ,1022,<0> ,1.1,<0> ,1.6,<0> ,03:21,122,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 03:45,0,1,15,,11.0,<0> ,99,<0> ,1022,<0> ,1.3,<0> ,1.7,<0> ,03:39,117,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 04:00,0,1,15,,10.9,<0> ,99,<0> ,1022,<0> ,1.3,<0> ,1.6,<0> ,03:54,122,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 04:15,0,1,15,,10.7,<0> ,99,<0> ,1022,<0> ,1.5,<0> ,1.9,<0> ,04:11,116,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 04:30,0,1,15,,10.5,<0> ,99,<0> ,1022,<0> ,1.4,<0> ,1.7,<0> ,04:16,117,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 04:45,0,1,15,,10.3,<0> ,100,<0> ,1022,<0> ,1.2,<0> ,1.7,<0> ,04:33,127,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 05:00,0,1,15,,10.2,<0> ,100,<0> ,1022,<0> ,1.0,<0> ,1.4,<0> ,04:59,140,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 05:15,0,1,15,,10.1,<0> ,100,<0> ,1022,<0> ,1.3,<0> ,1.7,<0> ,05:09,120,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 05:30,0,1,15,,10.1,<0> ,100,<0> ,1022,<0> ,1.2,<0> ,1.9,<0> ,05:28,112,<0> ,3,<0> ,0.9,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 05:45,0,1,15,,10.2,<0> ,100,<0> ,1022,<0> ,1.4,<0> ,1.9,<0> ,05:30,121,<0> ,5,<0> ,4.6,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 06:00,0,1,15,,10.3,<0> ,100,<0> ,1022,<0> ,1.6,<0> ,2.0,<0> ,05:51,115,<0> ,9,<0> ,19.4,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 06:15,0,1,15,,10.4,<0> ,100,<0> ,1022,<0> ,1.4,<0> ,1.9,<0> ,06:00,110,<0> ,10,<0> ,41.4,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 06:30,0,1,15,,10.5,<0> ,99,<0> ,1022,<0> ,1.7,<0> ,2.6,<0> ,06:25,114,<0> ,5,<0> ,91.3,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 06:45,0,1,15,,10.9,<0> ,98,<0> ,1022,<0> ,1.1,<0> ,1.6,<0> ,06:30,120,<0> ,11,<0> ,175.6,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 07:00,0,1,15,,11.3,<0> ,96,<0> ,1023,<0> ,1.2,<0> ,1.7,<0> ,06:54,143,<0> ,9,<0> ,225.7,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 07:15,0,1,15,,12.1,<0> ,95,<0> ,1023,<0> ,1.6,<0> ,2.5,<0> ,07:12,135,<0> ,14,<0> ,281.2,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 07:30,0,1,15,,12.6,<0> ,94,<0> ,1023,<0> ,2.1,<0> ,2.5,<0> ,07:17,137,<0> ,10,<0> ,379.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 07:45,0,1,15,,12.4,<0> ,95,<0> ,1023,<0> ,2.2,<0> ,3.1,<0> ,07:35,130,<0> ,10,<0> ,287.4,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 08:00,0,1,15,,12.6,<0> ,95,<0> ,1023,<0> ,2.1,<0> ,2.9,<0> ,07:54,133,<0> ,8,<0> ,335.9,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 08:15,0,1,15,,13.1,<0> ,93,<0> ,1023,<0> ,2.4,<0> ,4.1,<0> ,08:11,154,<0> ,11,<0> ,503.1,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 08:30,0,1,15,,13.9,<0> ,90,<0> ,1023,<0> ,3.0,<0> ,4.3,<0> ,08:23,144,<0> ,10,<0> ,643.6,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 08:45,0,1,15,,13.9,<0> ,90,<0> ,1023,<0> ,2.4,<0> ,3.5,<0> ,08:30,160,<0> ,12,<0> ,585.6,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 09:00,0,1,15,,14.6,<0> ,87,<0> ,1023,<0> ,1.6,<0> ,2.6,<0> ,08:47,171,<0> ,28,<0> ,753.1,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 09:15,0,1,15,,15.0,<0> ,84,<0> ,1023,<0> ,1.0,<0> ,2.3,<0> ,09:04,148,<0> ,35,<0> ,853.7,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 09:30,0,1,15,,15.6,<0> ,81,<0> ,1023,<0> ,1.3,<0> ,2.5,<0> ,09:18,118,<0> ,32,<0> ,1041.9,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 09:45,0,1,15,,16.3,<0> ,76,<0> ,1023,<0> ,0.4,<0> ,1.4,<0> ,09:39,106,<0> ,65,<0> ,1076.2,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 10:00,0,1,15,,16.4,<0> ,76,<0> ,1023,<0> ,1.0,<0> ,2.8,<0> ,09:58,83,<0> ,48,<0> ,1137.2,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 10:15,0,1,15,,17.1,<0> ,75,<0> ,1023,<0> ,1.1,<0> ,2.5,<0> ,10:12,240,<0> ,75,<0> ,1200.9,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 10:30,0,1,15,,16.9,<0> ,74,<0> ,1023,<0> ,1.3,<0> ,2.8,<0> ,10:19,345,<0> ,48,<0> ,1227.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 10:45,0,1,15,,16.9,<0> ,73,<0> ,1023,<0> ,1.2,<0> ,2.6,<0> ,10:41,323,<0> ,48,<0> ,1234.2,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 11:00,0,1,15,,16.7,<0> ,74,<0> ,1023,<0> ,1.8,<0> ,3.1,<0> ,10:52,298,<0> ,20,<0> ,1254.3,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 11:15,0,1,15,,16.5,<0> ,74,<0> ,1023,<0> ,2.4,<0> ,3.4,<0> ,11:12,297,<0> ,14,<0> ,1271.8,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 11:30,0,1,15,,16.6,<0> ,74,<0> ,1023,<0> ,2.9,<0> ,4.0,<0> ,11:22,312,<0> ,13,<0> ,1237.7,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 11:45,0,1,15,,16.6,<0> ,75,<0> ,1023,<0> ,2.7,<0> ,3.7,<0> ,11:30,327,<0> ,12,<0> ,1176.2,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 12:00,0,1,15,,17.2,<0> ,73,<0> ,1023,<0> ,2.5,<0> ,3.5,<0> ,11:52,331,<0> ,16,<0> ,1277.3,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 12:15,0,1,15,,17.1,<0> ,72,<0> ,1023,<0> ,3.1,<0> ,3.8,<0> ,12:10,323,<0> ,9,<0> ,1310.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 12:30,0,1,15,,17.3,<0> ,73,<0> ,1023,<0> ,3.3,<0> ,4.4,<0> ,12:20,331,<0> ,10,<0> ,1226.6,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 12:45,0,1,15,,17.2,<0> ,74,<0> ,1023,<0> ,3.5,<0> ,4.1,<0> ,12:35,335,<0> ,9,<0> ,1193.7,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 13:00,0,1,15,,17.4,<0> ,72,<0> ,1023,<0> ,3.4,<0> ,4.4,<0> ,12:45,336,<0> ,10,<0> ,1292.5,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 13:15,0,1,15,,17.6,<0> ,73,<0> ,1023,<0> ,3.4,<0> ,4.4,<0> ,13:14,335,<0> ,9,<0> ,1257.1,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 13:30,0,1,15,,17.4,<0> ,74,<0> ,1023,<0> ,3.6,<0> ,4.7,<0> ,13:19,335,<0> ,12,<0> ,1217.7,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 13:45,0,1,15,,17.3,<0> ,76,<0> ,1023,<0> ,3.7,<0> ,4.7,<0> ,13:38,329,<0> ,8,<0> ,1182.3,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 14:00,0,1,15,,17.4,<0> ,75,<0> ,1022,<0> ,3.8,<0> ,4.8,<0> ,13:50,333,<0> ,12,<0> ,1175.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 14:15,0,1,15,,17.3,<0> ,75,<0> ,1022,<0> ,3.9,<0> ,4.8,<0> ,14:06,334,<0> ,8,<0> ,1085.4,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 14:30,0,1,15,,17.4,<0> ,75,<0> ,1022,<0> ,4.1,<0> ,5.2,<0> ,14:23,336,<0> ,7,<0> ,948.9,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 14:45,0,1,15,,17.3,<0> ,75,<0> ,1022,<0> ,3.9,<0> ,4.8,<0> ,14:31,336,<0> ,8,<0> ,740.7,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 15:00,0,1,15,,17.4,<0> ,75,<0> ,1022,<0> ,3.4,<0> ,4.3,<0> ,14:49,341,<0> ,8,<0> ,615.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 15:15,0,1,15,,17.4,<0> ,76,<0> ,1022,<0> ,3.1,<0> ,4.1,<0> ,15:00,344,<0> ,7,<0> ,645.8,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 15:30,0,1,15,,18.0,<0> ,71,<0> ,1022,<0> ,3.2,<0> ,4.0,<0> ,15:24,335,<0> ,9,<0> ,669.2,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 15:45,0,1,15,,17.8,<0> ,72,<0> ,1022,<0> ,3.0,<0> ,3.8,<0> ,15:44,339,<0> ,8,<0> ,620.2,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 16:00,0,1,15,,18.1,<0> ,71,<0> ,1022,<0> ,2.9,<0> ,3.8,<0> ,15:45,338,<0> ,7,<0> ,750.9,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 16:15,0,1,15,,17.8,<0> ,72,<0> ,1022,<0> ,3.0,<0> ,4.0,<0> ,16:08,332,<0> ,9,<0> ,620.1,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 16:30,0,1,15,,17.6,<0> ,75,<0> ,1022,<0> ,2.9,<0> ,4.0,<0> ,16:29,330,<0> ,11,<0> ,543.2,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 16:45,0,1,15,,17.1,<0> ,79,<0> ,1022,<0> ,2.7,<0> ,3.8,<0> ,16:30,331,<0> ,11,<0> ,374.6,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 17:00,0,1,15,,17.1,<0> ,78,<0> ,1022,<0> ,2.1,<0> ,3.4,<0> ,16:46,312,<0> ,18,<0> ,329.8,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 17:15,0,1,15,,17.6,<0> ,72,<0> ,1022,<0> ,2.0,<0> ,3.1,<0> ,17:04,252,<0> ,10,<0> ,278.5,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 17:30,0,1,15,,17.6,<0> ,71,<0> ,1022,<0> ,1.8,<0> ,2.6,<0> ,17:16,262,<0> ,9,<0> ,242.6,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 17:45,0,1,15,,17.4,<0> ,73,<0> ,1022,<0> ,1.0,<0> ,1.7,<0> ,17:36,247,<0> ,8,<0> ,149.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 18:00,0,1,15,,16.7,<0> ,75,<0> ,1022,<0> ,1.7,<0> ,2.3,<0> ,17:55,248,<0> ,5,<0> ,91.8,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 18:15,0,1,15,,16.0,<0> ,77,<0> ,1022,<0> ,2.1,<0> ,3.4,<0> ,18:13,251,<0> ,6,<0> ,41.3,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 18:30,0,1,15,,15.1,<0> ,80,<0> ,1022,<0> ,2.1,<0> ,3.5,<0> ,18:15,244,<0> ,10,<0> ,11.9,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 18:45,0,1,15,,14.3,<0> ,83,<0> ,1022,<0> ,1.0,<0> ,1.6,<0> ,18:33,227,<0> ,8,<0> ,2.4,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 19:00,0,1,15,,13.7,<0> ,85,<0> ,1021,<0> ,0.4,<0> ,1.1,<0> ,18:55,249,<0> ,92,<0> ,0.3,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 19:15,0,1,15,,13.9,<0> ,84,<0> ,1021,<0> ,0.4,<0> ,1.0,<0> ,19:07,57,<0> ,46,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 19:30,0,1,15,,14.4,<0> ,81,<0> ,1022,<0> ,0.9,<0> ,2.2,<0> ,19:25,315,<0> ,72,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 19:45,0,1,15,,14.1,<0> ,82,<0> ,1022,<0> ,1.2,<0> ,1.7,<0> ,19:30,273,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 20:00,0,1,15,,13.2,<0> ,85,<0> ,1022,<0> ,1.0,<0> ,1.7,<0> ,19:46,172,<0> ,73,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 20:15,0,1,15,,12.0,<0> ,90,<0> ,1022,<0> ,0.6,<0> ,1.3,<0> ,20:08,131,<0> ,47,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 20:30,0,1,15,,11.9,<0> ,93,<0> ,1022,<0> ,0.5,<0> ,1.7,<0> ,20:29,140,<0> ,65,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 20:45,0,1,15,,11.2,<0> ,93,<0> ,1022,<0> ,1.5,<0> ,2.0,<0> ,20:31,101,<0> ,27,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 21:00,0,1,15,,10.9,<0> ,96,<0> ,1022,<0> ,1.6,<0> ,2.2,<0> ,20:47,122,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 21:15,0,1,15,,10.5,<0> ,97,<0> ,1022,<0> ,1.0,<0> ,1.9,<0> ,21:00,91,<0> ,27,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 21:30,0,1,15,,10.4,<0> ,98,<0> ,1022,<0> ,0.7,<0> ,1.3,<0> ,21:27,61,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 21:45,0,1,15,,9.8,<0> ,98,<0> ,1022,<0> ,1.0,<0> ,1.6,<0> ,21:32,140,<0> ,34,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 22:00,0,1,15,,9.7,<0> ,99,<0> ,1022,<0> ,1.3,<0> ,1.9,<0> ,21:58,160,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 22:15,0,1,15,,10.0,<0> ,98,<0> ,1022,<0> ,1.4,<0> ,1.9,<0> ,22:00,138,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 22:30,0,1,15,,9.5,<0> ,98,<0> ,1022,<0> ,1.3,<0> ,1.9,<0> ,22:19,126,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 22:45,0,1,15,,9.5,<0> ,99,<0> ,1022,<0> ,0.9,<0> ,1.6,<0> ,22:31,157,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 23:00,0,1,15,,9.0,<0> ,99,<0> ,1022,<0> ,0.2,<0> ,0.5,<0> ,22:46,124,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 23:15,0,1,15,,9.1,<0> ,100,<0> ,1021,<0> ,1.0,<0> ,1.4,<0> ,23:09,79,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 23:30,0,1,15,,8.8,<0> ,100,<0> ,1021,<0> ,0.5,<0> ,1.1,<0> ,23:29,103,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/13/2021 23:45,0,1,15,,8.4,<0> ,100,<0> ,1021,<0> ,0.9,<0> ,1.4,<0> ,23:33,114,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/14/2021 00:00,0,1,15,,8.7,<0> ,100,<0> ,1021,<0> ,0.2,<0> ,0.8,<0> ,23:45,89,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/14/2021 00:15,0,1,15,,9.0,<0> ,100,<0> ,1021,<0> ,0.4,<0> ,0.8,<0> ,00:05,99,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/14/2021 00:30,0,1,15,,9.0,<0> ,100,<0> ,1021,<0> ,0.2,<0> ,0.2,<0> ,00:15,91,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/14/2021 00:45,0,1,15,,8.7,<0> ,100,<0> ,1021,<0> ,0.3,<0> ,0.8,<0> ,00:37,99,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/14/2021 01:00,0,1,15,,8.3,<0> ,100,<0> ,1021,<0> ,1.1,<0> ,1.7,<0> ,00:57,169,<0> ,27,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/14/2021 01:15,0,1,15,,7.6,<0> ,100,<0> ,1021,<0> ,0.3,<0> ,1.3,<0> ,01:00,179,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/14/2021 01:30,0,1,15,,7.6,<0> ,100,<0> ,1021,<0> ,0.7,<0> ,1.7,<0> ,01:26,190,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/14/2021 01:45,0,1,15,,7.6,<0> ,100,<0> ,1021,<0> ,0.5,<0> ,1.4,<0> ,01:30,160,<0> ,72,<0> ,0.0,<0> ,0.0,<0> ,
pdbpfmet,P,09/14/2021 02:00,0,1,15,,7.6,<0> ,100,<0> ,1021,<0> ,0.9,<0> ,1.3,<0> ,01:52,74,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
